UserId,MessageId,LaunchTime,Content,Title
833,241,10/8/2021 3:09," Lots of places have special animal rights. In 2002, germany became the first country in the world to universally give animals constitutionally-guaranteed legal rights.", 'bout time. Some folks say Rap/hip-hop definitely has West African roots - and is based on religious worship. 
1253,242,9/14/2021 16:57, The loch ness monster is protected by 1912 Scottish provisions," Yeah I can see that. I would like to see a compliment battle actually, those are really popular in Korea, I think it's a much more positive thing than a diss battle that I usually see"
537,243,8/31/2021 10:09, That's funny. It's not even a proven species. There are about 20 quintillion individual animals on planet earth.," Great idea. Some rap lyrics don't seem to have anything to do w/praise, do they?"
1465,244,9/15/2021 13:44, Did you ever hear of people being contacted due to DNA matches?  You can opt in or out but might be connected with matches of family members," Yes, mostly they are meant to make fun of other people LOL but I think a compliment battle is actually a very smart thing and would promote positivity"
659,245,9/2/2021 3:28," That is pretty cool. There are several companies offering DNA testing, and each seems to offer a different way of handling client privacy"," Humans may have lost their body hair as recently as 240,000 years ago. Do you know ?"
821,246,9/27/2021 10:25, DNA matches could be connected via social media.," That is fascinating, also like the evidence scientists discovered in New Mexico, ancient humans against giant sloths."
1464,247,9/30/2021 6:40," hi, do you like fish?", Scientists recently found a human print inside a ground sloth's paw marks.
773,248,10/13/2021 6:36," Yes, I love fish do you?"," It must be really popular as each year about 500,000 people visit the museum, humans dont stop to amaze me!"
735,249,9/1/2021 13:51, yes me too. some of them can eat prey twice their sizew," NIce! Animals and plants synthesize their own vitamin c, But humans cannot."
1463,250,8/26/2021 4:04," Yes, did you know seahorses only fish to have a neck?"," That sure is an interesting fact, you know humans can regrow ribs and they will be as strong as before in about 2-3 months"
1407,251,9/20/2021 16:12," that is so cool, and the males carry the young in that species"," Yes, But there is a sound frequency that causes fear in humans."
602,252,9/16/2021 21:30," Yes, and zebrafish are very interesting.", I bet that frequency is used a lot in horror films.
1058,253,9/21/2021 2:46, yeah did you know we use them to figure out stufffor ourselves, Yes. Both human and animals are live together. I make our eco-system. The special branch of science to study animals is called zoology.
816,254,8/30/2021 3:31," Yes interesting,  How about the first cloned cat named copy cat?", Its amazing how there are more than 7 million species of animals and there are more to discover.
1494,255,10/7/2021 5:53, that is cool. there is a jellyfish that is immortal, There are about 20 quintillion animals on planet earth.
733,256,10/8/2021 4:08," I know, really? How about our hiccups are from gills and lungs?"," Wow, that is a lof animals for sure, you know that animals have constitutional rights in Germany?"
1496,257,9/14/2021 2:34," that is a such a cool fact, we are still evolving so maybe it will eventually go away"," In 1912 Scottish protection of animals act, the loch ness monster is a protected species."
935,258,9/23/2021 16:10," lol, interesting to know the loch ness monster is a protected species."," Really? I though the Loch Ness monster was a myth, or maybe its a  safety measure in case they actually discover the monster."
110,259,10/6/2021 4:03, yet no one has really seen it to confirm its existence, Alaska has had a cat named stubbs as its mayor since 1997.
416,260,9/20/2021 13:52," I know, Also, I do believe in Japan there is less people under 15 years of age than pets."," I wonder how mayor Stubbs makes all the decisions lol, did you watch the movie The Godfather?"
622,261,10/4/2021 11:04, do you know how many idnividual animals are believed to be on earth?, There are cat cafes in Japan and Taiwan where people can pay hourly to play with cats and have drinks.
1214,262,9/24/2021 15:29," Yes, 20 quintillion, can you believe that?Wow"," Not sure if I would pay for that lol, do you have a cat?"
351,263,9/25/2021 11:02, I do not even know how many zeros are in that number," Yes, Its very naughty and its one of family memebers."
460,264,9/29/2021 5:42," lol, I know, I guess  the US have more tigers as pets than living wild in Asia."," I also have a cat, Ive always wondered what breed it is since there are over 70 breeds registered."
714,265,9/19/2021 1:18, and Roosevelet did not have any of them, Amazing! Its very nice to hear this.
415,266,9/1/2021 3:49, He did have a bear and hyena. Good to know you are a guardian not an owner in Colorado to pets.," You know the cat in The Godfather, well it was actually a stray cat that happened to be around the set, I bet its life change forever as it is now a movie star."
425,267,10/4/2021 1:05, I like that too. nice chat, do you know much about humans?
675,268,9/1/2021 19:13, Hello, I know that we lost the body hair only quarter of a million years ago
667,269,8/26/2021 0:45, Hello.  do you have a cat?  I see that some people can be allergic to them., pretty recent. Do you know why we are good persistence runners?
1073,270,10/8/2021 9:39," No, I do not.  I am actually allergic to cats.  The first cloned pet was a cat and its name was copy cat", that is because we used to be hunters and that came in handy
1430,271,10/11/2021 9:39," That's interesting and a little funny.  I had no idea of this, but the cat is the most popular pet in the world.  DId you know that?", yeah. Did you know we are the only ones that cannot synthesize vitamin c ourselves?
758,272,10/6/2021 16:00," Wow, no I didn't know that.  There are more tigers living as pets in the us than living wild in asia.", yeah we are missing the enzyme that helps with that
420,273,9/13/2021 7:43, Now that I had no idea of.  Did you know that some tarantulas keep frogs as pets?, Yeah. Did you know there is a sound frequency that scares us?
61,274,9/27/2021 19:41," Wow, that's odd. Two of the most popular pets are dogs and cats", I really want to know what that sounds like
1452,275,9/28/2021 12:23, I have dogs and used to have cats too but dogs are my favorite.  , Me too. ANd we can regrow ribs if they are surgically removed
809,276,9/15/2021 14:49, Dogs are my favorite also.  I hope to get another one in the future., yes and in only 2-3 months and just as strong as before
49,277,9/28/2021 7:01, Do you have any now?  I have two., Yeah. Do you know how many individual animals are there?
1172,278,9/13/2021 23:53," No, I do not.  What kind do you have?  84 per cent of genes known to be associated with human diseases have counterparts in the zebrafish", About 20 quintillion but I have no idea how many zeroes it has
508,279,8/23/2021 3:21, I have a beagle and a border collie.  I had no idea about that with the zebrafish. I wonder if cures can be found by using their genes., Haha true. Do you have a pet?
88,280,9/11/2021 23:26, I used to have a collie named Bimbo.  That's a great question.," I have a dog and two cats, and you?"
1130,281,9/4/2021 18:21, Mine is named Cute Stuff.  Did you know about the fish that lives on land? I wonder what it is., I have just a dog. Do your pets have white patches in the forehead?
88,282,9/23/2021 17:58," No, I didn't.  There is a breed of jellyfish that is immortal"," they do not but I hear domesticated animals develop them, weird"
1007,283,10/6/2021 5:57, Seriously?  I thought they just evaporated in the sun?," Yeah I know  mine do not have them either, confusing a bit"
84,284,10/7/2021 16:56," Absolutely, There are about 20 quintillion individual animals on planet earth.", Agreed. DO you know why we have hiccups?
1434,285,10/7/2021 1:26, And who knows how many that are undiscovered.  Animals are truly fascinating!, that us from back in the day when animals had gills and lungs
1128,286,9/3/2021 18:25," Yes, they are.  In 2002, germany became the first country in the world to universally give animals constitutionally-guaranteed legal rights.", Yeah. Do you know what the Loch Ness Monster is?
105,287,10/9/2021 21:28, I think that is a good thing!  I like how the netherlands is constructing wildlife bridges., Yes that is the believed to be monster in Scotland
726,288,8/31/2021 3:11, Me too. Thanks for the informative chat., Do you like Tennis?
1112,289,8/29/2021 18:05," Hello, Did you know that there are over 1.5 million living animal species?"," I do not, but I am a fan of Serena Williams, ever since she voiced a character in Avatar; The Last Airbender."
1082,290,10/3/2021 11:37," No, that was chock  full of interesting facts. Hiccups are residual from when we had gills and lungs? Interesting stuff.", I didn't know she did that.  She speaks fluent French and Italian.
608,291,8/24/2021 3:03," Never heard that one before, lol! There is a fish called the black swallower that is capable of eating prey twice its length and 10 times its own weight."," She's great. There is a rapper who is deaf, and rhymes in sign language."
1328,292,9/21/2021 9:04, I knew one of those in my fraternity in college I think. I was shocked to learn there is a breed of jellyfish that is immortal. Only creature on earth that can claim that here on the planet.," That is interesting.  Tupac Shakur's music is in the library of congress of ""cultural significance"""
1066,293,9/9/2021 9:31," Yeah we all know that guy! how about the loch ness monster being protected under the Scottish 1912 protection of animals act. Creatures of the great deep are extraordinary. ""The immortal Jelly fish. ", Did you know that Serena Williams co-owns the Miami Dolphins?
877,294,9/14/2021 11:34," I already looked up that jellyfish on my phone. Fascinating, yes loch ness is protected and pets in Boulder, Colorado are not owned, but guarded. Interesting how different cultures handle that.", I didn't know that.  In 2007 she was ranked 95th in the world.
144,295,10/6/2021 1:50, Tell me about it apparently there are more U.S. Tigers living as pets than there are living in the wild in Asia.," It's hilarious that McDonalds pays rappers $5 for each time they mention big macs in songs. I'm surprised one hasn't just said ""big mac' the entire time."
1200,296,9/17/2021 7:02," Yes, that is sad in some ways too. Happy we're keeping them alive, probably in zoo but going extinct in the wild is a sad statement on the planet today.", lol true!  Big Mac sounds like it would be a good rapper name.  Eminem's true dream was to become a comic book artist before he was a rapper.
1449,297,9/19/2021 3:54, I agree. Germany became the first country to universally give animals constitutionally-guaranteed rights.  ," Donald Glover's name came from a Wu-Tang Clan name generator. I would have loved to have seen how many he rejected, before settling on ""Childish Gambino""."
1303,298,10/4/2021 16:36," While I'm a pet owner, that going a bit far. Do you give dogs and cats rights, how about those dairy cows or cattle to be eaten. Do they get lesser rights?"," I know right?  Korean rappers invented a new type of freestyle rap called ""compliment battle""  Never heard of that before."
1466,299,8/26/2021 20:55, Very good point. My wife and I are watching Blue Planet. It's shocking some of the things that are down in the deep. they are still making discoveries every single day. Apparently the sea horse is the only fish with a neck. ," It's fascinating to know that the term ""hip hop"" comes from the 16th century, and means ""to converse""."
142,300,9/20/2021 0:38," Yes, and really they say we know more about the face of the moon than the bottom of the ocean. Who knows what's down there we don't know?  Maybe the Loch Ness monster's cousin.", I didn't know that.  In 2001 a Michigan judge delivered a ruling in the form of a rap when judging over a suit filed against Eminem.  I bet that was funny to hear in the court room.
968,301,10/1/2021 19:30," If you ever get a chance you should check this show, there's some amazing creatures down there. 84% of genes that are associated with diseases have counterparts in the Zebrafish. ", That is funny. It is asinine that grunting can be considered cheating in tennis. How insane is that?
273,302,9/30/2021 8:34, I read that and thought the same. I wonder how similar the Zebra Fish is to humans? Can we use that in medical research?, I agree.  It's always so quiet during tennis matches.
978,303,8/31/2021 0:26," If we can i'm sure it will be preventative or medication. There's no money in cures. I didn't realize that we had already cloned a cat and named it Copy Cat, that's too funny.", I would have liked to have seen the matches when they were permitted to use anything as a racket. I think they ended that in the 70's.
854,304,9/29/2021 16:19," Yes, the scientist in that experiment had a sense of humor. Related to domestication, I had no idea that domesticated animals develop a white patch on their foreheads. I wonder what causes that, it doesn't seem to have any evolutionary reason to me.", That would have been interesting.  Polo shirts were originally invented bor tennis and later adopted for polo players.
655,305,9/10/2021 20:50, Sounds strange. I can't fathom why anyone would want a rat for a pet. I'm a little leery of guinea pigs and ferrets. anything with red eyes you can keep.  ," I just admire Serena for speaking up for women's rights, even though it comes at a great personal cost to her. She truly is a warrior for women."
431,306,10/9/2021 14:12," Haha, yep. A snake doesn't seem very warm or comforting either. I don't understand why people enjoy having them as pets. And how do they find partners who accept it?", I agree.  In 1998 she shaid that both she and her sister Venus could beat any man ranked 200 or worse.  
192,307,9/2/2021 10:03," Other people who like that stuff i guess, haha. Apparently Theodore Roosevelt had 20 pets including a bear and Hyena. I wonder if he played with them much? ", I have zero ideas how rankings work in tennis. I think it is appalling for a little girl to be told she was too black for tennis whites. That is the epitome of racism right there.
232,308,9/20/2021 23:42," Well, President of the United States, I wonder if he had them in the White House? Did he have a stable for the bear out back?", You know it!  
1263,309,9/26/2021 1:36, Some animals just should be domesticated. That white patch if true is something to ponder. , Hi Do you know that disney has a new line of Mickey ears 
736,310,9/23/2021 21:28," Yes indeed, interesting facts that will give me pause this weekend. That was an enjoyable conversation. Thanks and have a lovely weekend."," AWWW, really? How cute and I would love to get some for my kids. I love Minnie her actually name is Minerva. Cute."
152,311,9/20/2021 0:01, You as well!!, Wall e was given that name to remember walter disney
225,312,9/27/2021 21:06, Thanks.," How adorable. I never knew that. We are really into the subcultural of finding the hidden mickey mouse image in all things disney, its a fun hobby. "
1082,313,9/12/2021 20:57," hey hows it going, do you know what the first cloned animal was?", yeah had seen few videos of the easter eggs of mickey in every production
166,314,8/23/2021 20:22," Was it a sheep? I heard the first cloned pet was a cat, though. Its name was copy cat. That is funny!"," Oh wow, thats cool. I never heard about that one either. I know Bill Nye was involved with disney, he is a funny scientist. "
619,315,9/5/2021 8:22," haha ya I like that, what is also wild to me is that there are more domesticated tigers living as pets than there are wild tigers living around asia", for flubber well pretty rare to involve a scientist for a fictional movie. . good move by the team
1332,316,10/13/2021 10:40," Wow, that is weird and sad. Speaking of which, did you hear about the tiger found in the duffel bag?"," Yea, good point. It was a great movie and well done. I havent watched it in a really long time though. Disney changed its name in 1986. They make bold moves."
99,317,10/2/2021 14:35," no that is really sad, poor tiger what happened to it? Why was it in a bag?", bold moves  may be a  album with Kanye west would be boldest and unimaginable
577,318,9/14/2021 18:29, I guess it was being smuggled to the USA from Mexico.," Oh boy, yeah. Kayne West I heard that he believes AIDS is a man made disease. huh?"
826,319,10/12/2021 9:12," ya I don't like that that makes me mad, do you have any pets? I guess In Japan there are more pets than there are kids under the age of fifteen", really ? I think something is wrong with that man
1155,320,9/16/2021 0:31," They really love their pets huh? No, I don't have any pets. Do you?"," Yeah, odd thinking. He also did a skit about interrupting on awards show 2 years prior to really doing it. The skit was on SNL and he was mocking himself.  "
878,321,9/4/2021 2:01," no we used to have a dog but we were only watching her for a bit and the owner took her away, we had lots of pets as kids though like iguanas and rabbits and such", still could not to resist to do it with taylor . Oh boy he truly know about his future may be he was feeling dejavu
1202,322,10/4/2021 1:37," In Boulder, Colorado you cannot own a pet. You can be their guardian though."," Yeah, good point. Out of the top 10 most successful songs of all time is one of his actually."
1452,323,10/9/2021 4:09," hmm that seems dumb like its just playing with words, do you like Teddy Roosevelt? apparently he had over 20 pets, or as they say in Colorado, ""Guardians"" haha", pretty much unbelievable may be he should save his talent only for music and avoid talk shows
893,324,9/19/2021 8:11," Maybe it helps people to feel more of an obligation to their pets. Shrug. Yeah, Teddy Roosevelt is an interesting guy. It's unfortunate though that people try to domesticate tigers as you mentioned. Many of the animals perish along the way from suffocation or hunger. ", Thats some sound advice! His Gold Digger song was really fun to listen to but thats about it.
582,325,9/14/2021 19:28," ya that makes me really sad, what do you think about fish? I had salmon for dinner so I do think theyre tasty haha", Do you know that eminem's dream is to become a comic book artist
1263,326,8/31/2021 10:00, Haha. Funny. I don't eat seafood. My mom forced me to eat salmon way too often when I was little and I grew sick of it. Haha #firstworldproblems.," No way, really? I like him but never knew that. I heard that Tupac has music in the library of congress as cultural significance,. That is pretty cool, I think."
1360,327,8/29/2021 20:08," haha ya, well I am like the black swallower fish, I could eat a salmon twice my height and ten times my weight because I love it", Once a judge gave her ruling in form of Rap where eminem is charged 
1141,328,9/25/2021 12:14, Funny. I would love to learn more about a jellyfish that is immortal.," HA, thats pretty clever! I guess that Eminem had a favorite character and it was Spiderman. Good thing he stayed with music and rapping."
1330,329,10/7/2021 9:25, I know they need to apply those genes to me! also weird is there is no fish except for the seahorse that has an actual neck, good chatting with you
1391,330,10/5/2021 22:55, So seahorses are salt water right? I guess they drink water though their mouths while freshwater fish only drink through their skin., Are you a fan of Disney?
1006,331,10/8/2021 13:23," yes that would be true, also true is that 84% of human disease genes are also associated with the zebrafish, we need to study that fish too!"," I am, my favorite movie is probably Lion King. What about you?"
1161,332,9/1/2021 0:14, How odd! Do you think the loch ness monster is real? It is a protected species!, Lion King rocks! I think they are making a new one really soon. I liked Beauty and the Beast and even Moana was great
585,333,9/22/2021 22:07," haha I wish it were real! that's funny they did that in 1912, maybe they knew something that we dont?", I really enjoyed the soundtrack of Moana. Beauty and the Beast also had a pretty good one.
1321,334,8/24/2021 15:33, What would you do if you found a baby tiger inside of a duffel bag?, For sure! Did you ever watch Big Hero 6?
903,335,9/28/2021 9:20," I would look around to make sure Mama tiger is not in the area and looking at me with, ""Gimme back my child"" look!"," I have, it was an excellent movie. What about you?"
613,336,9/16/2021 8:48," LOL yep you don't want to be around an angry tiger mom haha. I guess they found one on the southern Border in Texas, a bag with a baby tiger that is"," I liked it a lot, I never knew it was Disney too much while watching it, apparently it was rendered with a 55,000 core supercomputer"
646,337,10/6/2021 6:11, Was it a smuggling thing?, Talk about high tech! Bill Nye was a scientist consultant for Disney's flubber!
971,338,9/12/2021 2:46, Yes I think so unfortunately. the smuggling industry is a billion dollar trade unfortunately," no way! That is awesome, I never knew that. lol. Bill Nye is the man!"
936,339,9/27/2021 18:42," With 20 quintillion animals in this world, why would anyone feel the need to smuggle one?", Pixar also named wall-e after walter elais disney.
1448,340,9/16/2021 15:21," Haha well different animals are definitely worth different amounts, I don't think a mosquito is worth anything LOL. Why do you think animals can get white patches on their foreheads?"," that is a nice shout out to walter disney. I like the other shout outs too, there is a subculture dedicated to finding hidden mickey mouse images in disney things"
978,341,9/1/2021 17:14," Once domesticated, animals develop white patches on their foreheads, likely because once indoors, they run into painted walls and doors with their heads. I know i do."," Speaking of mickey mouse, Minnie mouse was short for Minerva mouse."
864,342,9/1/2021 10:48, Haha I wonder if humans developed these white patches as well. What do you think about Germany giving constitutional rights to animals? They did that back in 2002," no way, all these short names, I never knew that! I wonder where the name Minerva went"
1212,343,10/3/2021 20:13," I think German constitutional right for animals are pretty cool. Pretty, pretty . I learned about that while watching the German remake of the classic film, ""12 angry hamsters""", Do you listen to rap music?
883,344,8/24/2021 17:07," Well I'll have to watch that movie. I just think it's cool that hiccups are relics of When Animals had both lungs and gills, so next time you have the hiccups think about that LOL"," I used to love listening to Rap music, not so much anymore, but still enjoy it. How about you?"
375,345,8/25/2021 17:24, Does that mean putting a bag over your head while hiccupping may cause you to de-evolve? Maybe that is what happened to the Loch Ness Monster! I'm glad  she is a protected species. Hate to think someone might bag Aunt Matilda. , I do not listen to them too much as I prefer other types of music.
1372,346,8/26/2021 3:26," It's funny that it's protected by 1912 Scottish law, the ""protection of animals act"". hopefully that means that it's a real animal LOL but I doubt it"," I like Korean Rap, they have compliment rap battles lol"
405,347,9/2/2021 2:40," Yeah. Aunt Matilda would make a better hag fish anyway, or maybe a seahorse, since they are the only fish with a neck. "," Ah, the infamous k-pop. I have listened to some of that here and there."
762,348,9/29/2021 22:46, That is crazy! I also think it's crazy that there is a jellyfish breed that can never die AKA its immortal," Me too, even North Korea has a form of kpop. It was so nice chatting with you!"
315,349,10/10/2021 12:53," Does that mean they never get cancer, or they get cancer forever? You know, 84% of genes associated with human disease are also found in the zebrafish, but I have never seen a zebrafish with MS or Parkinson's disease...", It was nice chatting with you too! Thank you for you time!
251,350,10/6/2021 10:40," Haha I haven't seen it either! Maybe some people have the black swallower fish disease, because black swallow fish Can Eat Prey twice their length and 10 times their weight haha"," Thank you also, enjoy your night!"
78,351,8/28/2021 6:55," Haha. If  freshwater fish can drink through it's skin, why don't you ever see a freshwater fish floating in a margarita?", Hello. Do you like the Star Wars movies?
1051,352,9/10/2021 10:57, Haha I wish I could drink through my skin and float in a margarita LOL. Do you have any pets by the way?, I love them! some of my favorites. how about you?
235,353,10/3/2021 15:41," Too many to count. We've had Hamsters, snakes, scorpions, lizards, fish, cats, dogs, chickens, birds...Our apartment is getting cramped...", I love them too.  I've even read some of the books and played a few star wars video games.
1260,354,8/26/2021 15:17," Haha that's a lot of animals! We have a dog actually, but I can't believe that there are more pet tigers in the USA than Wild Ones in Asia, a lot of people must have illegal pets here", oh what games have you played? I used to play a lot of them but the more recent ones havent been great
631,355,9/30/2021 21:11, Can you recommend any movies to watch?," Some of the older ones. I can't remember the names off the top of my head but one was a race game, where you raced in ships on different planets/tracks."
359,356,9/15/2021 2:41, Do you like Star Wars ? The movie about Hans Solo just came out on Netflix. , oh probably the Episode 1 podracer game. that was a goood one. I cant believe how successful its become after George Lucas made that one movie way back in the 70s
1080,357,10/13/2021 11:43, Is that the one where its about a young Han Solo?," I know.  Hey, did you know that his wife worked on the movie too?  She even won an academy award."
793,358,9/20/2021 23:48," Yeah it is the one, so Han Solo is not played by Harrison Ford, does it affect your opinion of the movie ?", she did?? what for?
1045,359,10/9/2021 13:59, Someone else can fill Harrison Fords shoes? Maybe ill check into how well this Alden guy does in the role," She did some editing work on some scenes.  She worked on obi wan's death, leia's good luck kiss, and the trench run."
1357,360,9/1/2021 18:28," He did a good job, but Han Solo was already young in the 1977 movie, I think it impacted negatively the movie. ", thats awesome. Did you know Ewan McGregors brother goes by Obi-Two?
289,361,8/27/2021 11:44, Does Chewbacca appear in this movie?," No I didn't but that's neat!  I don't think I asked, but what games do you or did you play?"
395,362,9/25/2021 7:59," Yes it does, but it is not the same actor who did the other movies. I don't think that matters too much. "," I played the old Super Star Wars games on the SNES, and Knights of the Old Republic on Xbox. Those games were awesome"
733,363,9/12/2021 1:39, I like their relationshop in the movies. Chewy is a very loyal friend," Those sound familiar.  Yeah, the older games and movies were better.  Speaking of older, i heard that James Earl Jones only spent a little over two hours recording his Darth Vadar lines and he was paid $7500.  I imagine he'd make a lot more if he were doing that today."
1105,364,9/22/2021 16:05, In the canon Chewy has a family a wife and 2 sons. , he probably would make no less than 100k a day! that voice is so iconic
136,365,9/4/2021 17:04, Thats interesting. I heard George RR Martin had an illustration that Chewie is based off of, It really is.  The Force Awakens movie just didn't do him or Vader justice in my opinion.
945,366,9/8/2021 22:23," I heard that too, it was on the cover of one of his small stories. It is a peculiar creature when you think about it. ", you see I liked Force Awakens a lot. I like Kylo Ren. its a different spin because he conflicted and not just all big bad and evil
1284,367,9/6/2021 9:44, I wonder what other crazy creatures we could have had in space with Martins help. There's a giant fictional Universe that could be filled.," Okay, I got my new movies mixed up. I liked kylo ren too. What I didn't like is seeing Hans Solo die if that's the right movie. The one  I meant about vadar was the new movie about a young darth vadar."
209,368,9/3/2021 21:48, Would you like to  see a film with Chewbacca as the principal character ? , oh yea Han died in Force Awakens. did you know Star Wars is technically responsible for Titanic and Avatar existing?
1076,369,8/27/2021 1:08, I think it would be interesting. There are also so many comic stories that could be told. I just wonder how communication would work in such a movie, No I didn't. How is that?
736,370,9/7/2021 3:17," They would use subtitles. And good storytelling, like how Hans Solo seems to understand Chewie's intentions, but not his words. "," James Cameron decided to join the film industry after watching star wars, he drected those 2 films"
365,371,9/25/2021 8:01, Yeah its like having a dog as a best friend. But able to shoot things, I guess Star Wars is inspiring in more ways than one!
139,372,10/5/2021 4:59, There was also a dog movie that opened this summer A.X.L. about a robot dog. , Hey there what do you think about planet Earth? It's amazing that Earth has only one natural satellite aka the Moon
182,373,9/29/2021 11:52, I will have to check that one out as well. Thanks for your time. have a good day," Oh, really? That is really interesting."
381,374,9/19/2021 4:56," Do you like dogs ? I love them, they were one of the first domesticated animals."," It is interesting, but something that's sad is that four-fifths of the world's natural forests have been destroyed. We need to do better with the planet I think"
1341,375,9/12/2021 11:03, Yes! dogs and elephants can understand pointing," I think so too. I can't believe when the earth was first formed, one day was 5.5 hours long!"
870,376,10/11/2021 22:22, Good Morning! How are you today?, I know right! do you think that days are getting longer overtime? Like will we have a 40 hour day at some point in the future
1197,377,9/12/2021 19:35," Well, you may be on the other side of the fence but I like neither Kanye nor Trump."," I'm not sure, but I hope not, that is way too long!"
183,378,9/1/2021 16:06, I couldn't have said it any better lol. That was such an odd meeting between them two a couple months ago!," What do you think about the United Nations appointing an ambassador to extraterrestrials? I wonder what he does all day, sounds like the most boring job in the world because obviously we haven't had contact yet"
1036,379,8/23/2021 9:57," I recall the time that Kanye stood up to a President when he perceived racism, now he seems to have flipped.  I guess they money makes a big difference,"," It must be very boring. If we ever do have contact, I wonder if they would tell us?"
478,380,9/24/2021 22:03, A very big difference. He even thinks AIDS is a man-made disease!," That's a good point! Scary thing about our current trajectory is that Earth will be out of helium by the year 2100, I know that you love him very important for manufacturing things so I don't know what we'll do"
187,381,9/5/2021 8:55," People love a good conspiracy story.  I think that is how Trump does so well, people believe in the Deep State, and such."," It's very scary to think about, hopefully we don't."
27,382,9/16/2021 7:45, I agree! What kind of music do you like to listen to?," What other interesting fact, is that if all of history was 24 hours, humans would only take up about 1 minute worth of the 24 hours, isn't that wild to think about?"
986,383,8/28/2021 21:46," I'm a kid of the eighties and nineties,  I never really moved on from that alternative rock scene.", It's very interesting. It's amazing how long the earth has sustained life.
693,384,9/20/2021 16:25, Same here! I think rap has been a major significance in the last twenty years though huh?, Yes Earth has been around for a long time for sure. So interesting to me is that Earth is about 71% covered with water. The other 29% is land and various Islands.
1471,385,9/30/2021 23:09," There has been the odd rap song that I like, but for me it's cultural.  I'm just not from the environment most rappers are and can't appreciate their point of view."," Yeah, I found that out a few years ago, there is so much ocean that hasn't been explored. Can you imagine what is in there?"
168,386,9/12/2021 11:12, I agree too! I can't believe a michigan judge once delivered her ruling to eminem in the form of a rap haha., I know right! I always wanted to go treasure hunting and get some gold from like sunken ships or something haha. Do you like science fiction by the way?
1237,387,10/1/2021 20:57," That's kind of cool, I like it when people don't take themselves too seriously.  Like when Kanye made fun of himself on SNL.  If only he'd do it more.", I think it's great to learn about. 
1360,388,9/2/2021 18:41," All he has to do is talk and it happens haha. I give him props though, he once gave his mic to a fan in a wheelchair at a concert. However, I'm sure he told a person to stand up in a wheelchair before too....."," Yes I think it's interesting, one cool thing to is that NASA has a list of space technology words that writers can use so that they are making accurate statements in the movie"
930,389,9/30/2021 9:15," Funny.  Are you one for hats?  Probably not a MAGA hat, but hat's in general? ", That is awesome! I seen something about starship troopers is the only science fiction novel that is used by three of the five branches in the us military.
614,390,9/17/2021 10:49," I wear hats when I'm out hiking, but that is about it, how about you?"," Yep you're right! Have you seen the movie? The movie is really violent but I liked it, it's from the director of Robocop. I can't believe it's on the military reading list though"
287,391,9/30/2021 0:09," Generally not.  I'm originally from the UK so I guess most people would associate me with a bowler hat, but never really worn any type of hat."," Yeah me either! A judge in 1950's tried to ban science fiction comics. Get this, because there was a black character! "
564,392,9/15/2021 19:29, It took me awhile to figure out what it looks like but now I know. Wasn't that the most popular hat in the old west too?," Yeah that's horrible! interesting that the term ""robotic"" was created by a science fiction author, you'd think that it would have been an actual science term, and this happened back in 1941 haha"
122,393,9/5/2021 0:04," I'm guessing that is because of TV and movies, we get this idea of the way it is shown when reality is somewhat different. Being self deprecating, I'd say a dunces cap suits me well."," I know right! haha, well it was nice talking to you, I've got to fix dinner now. Bye! :)"
237,394,10/5/2021 17:17, Well said! I think it suits me well too haha. That is where the conical party hat was derived from!," Hi, how are you?"
865,395,9/10/2021 14:07, Or maybe we could give it to Mr West next time he wants to speak his mind to us.  ," Great! Did you know that Oscar Isaac requested that his character in The Force Awakens be from Yavin 4, because he's from Guatemala and that's where the Yavin 4 scenes were shot in the original trilogy?"
1191,396,9/23/2021 2:55," Or just when he is walking around being the odd self he is. Anyways, I had a great chat with you, have an awesome day!", I did not know that! I was also shocked to learn that George Lucas's wife won an emmy while he did not.
577,397,9/21/2021 4:53, Do you like wearing hats? It has so many functions!," Huh, he didn't win an Emmy for the Star War Christmas special? Haha. In 2013 Star Wars was the first film to be dubbed into a Native American language -- Navajo. "
1124,398,9/18/2021 7:11, I don't like them on myself but I know a lot of people that can pull them off. , I find it sad that this was not done until 2013. Don't you think it should have been earlier than that?
1300,399,9/11/2021 5:04," Yes me as well. In the military hats denote a nationality, branch of service, rank or regiment."," You would think. It is sad. For the original Star Wars movie, James Earl jones only got paid $7500 and recorded all of his lines in just 2 and a half hours. Talk about a bargain. "
323,400,9/19/2021 17:54, I noticed the different hats in the military but did not know it had to do with rank. , Yeah! That does work out to a great hourly rate though. The total value of the star wars franchise is $65B!
457,401,9/21/2021 0:00," Yes they have a function to play. In the old west, the most popular hat was the bowler!"," And that's after they studio thought it was going to flop, so Lucas gave up his $500k directing fee in return for licensing and merchandising rights. Maybe one of the best business decisions ever made!"
800,402,10/9/2021 4:12, Wow! They always show a stetson or something close so I'm shocked by that. , Yeah! Do you know what he sold to Disney for? How much???
1028,403,10/13/2021 1:35, Yes me as well! Tipping of ones hat arises from the knights raising their face visors. Very chivalry of them!," Seems like it was over a billion. Back to Lucas's wife -- she had a lot of the best ideas for the original movie, like Obi Wan's death. "
1204,404,8/27/2021 17:01, That's a very interesting fact. Did you know that until 1998 British politicians were required to wear a top hat if they were making a point of order?, I cried when I saw that part. Still makes me sad. She also suggested Leia's good luck kiss...
